Iteration	Posterior	Likelihood	Prior	rate01	rate_log_sd	tree_length
0	-103.8164	-366.0095	262.193	1.068163	1.797308	2.943756
6	-110.8054	-375.2364	264.431	1.386088	2.183993	0.9050889
12	-112.7819	-377.8534	265.0715	0.8028503	1.890726	1.110298
18	-98.15835	-362.7182	264.5599	0.9548714	2.032502	1.284122
24	-101.3527	-366.0373	264.6847	0.5693351	1.570019	1.883304
30	-110.3585	-373.2865	262.928	0.8061314	1.391623	2.911731
36	-118.5362	-382.5528	264.0166	0.6608839	1.951738	1.988132
42	-106.7141	-369.8457	263.1316	2.098041	1.859915	1.835365
48	-101.9173	-365.3597	263.4424	1.946622	1.849324	1.687211
54	-94.08889	-359.019	264.9301	0.6632842	1.951375	1.328274
60	-112.4216	-376.3663	263.9447	1.526127	2.224039	1.228215
66	-109.7977	-374.0109	264.2132	1.360131	2.269032	1.06121
72	-108.5511	-373.6274	265.0763	0.6310243	2.371915	0.8350369
78	-101.9222	-366.4221	264.4999	0.9917901	2.25258	1.114335
84	-99.93831	-364.0895	264.1512	1.470491	2.318543	0.9907408
90	-94.60353	-358.7362	264.1326	0.9856276	1.87505	1.701445
96	-104.3629	-368.0557	263.6928	1.610788	2.058836	1.510027
102	-100.0031	-364.589	264.5859	0.712004	1.471256	1.882724
108	-105.8039	-369.6583	263.8544	0.9439491	1.636559	2.082175
114	-87.05605	-350.9017	263.8456	0.6836008	1.552367	2.339448
120	-98.7109	-362.6198	263.9089	0.5917851	1.616983	2.339448
126	-111.7222	-372.2631	260.5409	1.017122	1.494362	4.113303
132	-104.0876	-364.704	260.6163	1.525711	1.37689	3.89291
138	-97.46795	-357.0723	259.6043	0.9921118	1.561914	4.618159
144	-105.8406	-367.6062	261.7656	1.727904	1.591361	3.013188
150	-101.6067	-365.6282	264.0216	1.393329	1.706924	1.643896
156	-117.516	-380.2335	262.7174	1.465055	1.638531	2.51553
162	-112.3308	-374.7426	262.4118	3.328047	1.737123	2.017156
168	-91.24733	-353.9034	262.6561	1.659651	1.534974	2.531968
174	-106.3875	-370.2826	263.8951	0.6799454	1.600832	2.280038
180	-112.1065	-375.7772	263.6707	1.546273	1.888448	1.683355
186	-102.8056	-367.1464	264.3408	0.8462805	1.830211	1.691288
192	-99.79553	-364.1524	264.3568	1.39301	2.301588	0.8482044
198	-123.1345	-387.4051	264.2705	1.39301	2.527365	0.6288769
204	-109.5496	-373.9699	264.4203	1.05484	2.675541	0.4024886
210	-107.0888	-371.4542	264.3654	1.520698	2.109162	0.9475485
216	-104.2353	-369.5095	265.2742	0.6412187	2.154478	0.8416418
222	-118.8964	-383.1647	264.2682	1.559513	2.304767	0.7992739
228	-120.1523	-382.6838	262.5314	5.725007	2.492525	0.6127412
234	-118.9811	-383.4341	264.4529	1.17875	2.538881	0.426838
240	-119.9536	-383.5374	263.5838	1.602785	1.863944	1.733875
246	-112.9793	-376.8891	263.9098	1.602785	1.715069	1.60742
252	-95.98949	-359.5833	263.5938	2.056088	1.992627	1.422394
258	-94.76424	-359.4307	264.6665	0.9459701	2.371728	0.8727417
264	-99.84223	-365.5052	265.663	0.4711782	1.977175	0.9009983
270	-117.9224	-381.6824	263.76	1.800703	1.950174	1.445874
276	-108.6868	-373.1236	264.4368	1.052708	2.221192	1.145318
282	-101.7884	-366.1026	264.3142	1.197037	2.146848	1.201717
288	-102.7933	-367.9937	265.2004	0.5222387	1.980685	1.253002
294	-113.4276	-377.3787	263.9511	1.081486	1.895307	1.74915
300	-110.7977	-374.0459	263.2482	0.7581608	1.272744	2.824694
306	-101.0921	-361.9228	260.8307	2.327765	1.381861	3.482909
312	-100.8651	-362.0988	261.2338	0.9711489	1.357787	3.821448
318	-104.0047	-365.0108	261.0061	2.977955	1.134847	3.345637
324	-118.097	-378.0411	259.9441	1.762986	1.1448	4.315371
330	-126.6749	-389.0262	262.3513	1.117073	1.100046	3.238038
